invalid,"
redBus mTicket 
 
Route: Sangli to Pune 
Ticket No: TPB391302365 
Passenger: Ramkrishna Vhatkar (23, MALE)
PNR: TS201006212725783991LTRK/195809/Ichalkaranji-Pune 05:30 
Travels: Konduskar Travels Pvt. Ltd 

Departure: 06:40 AM Oct 7, 2020 
Seat Numbers: 19
Total fare paid: Rs.514.8 

Boarding point: Vishrambag Sangli 
Landmark: Sangli
Address: Vishrambag 
Boarding point contact: 02332331134-35 7030903673 

Konduskar Travels Pvt. Ltd Customer Care: 2316671111
-- 

redBus Helpline:+919945600000
You'll be getting 100% refund on your ticket should the bus operator cancel the service. Else, normal cancellation policy of the bus operator will apply. 
Note: In view of recent developments, please go through these instructions to ensure your safe journey: ""https://s.redbus.com/nvml7n8""
Please Note: It is mandatory to follow the travel guidelines of your source and destination state for travel. View Guidelines: https://bit.ly/redbus-guidelines
"
invalid,"
redBus mTicket 
 
Route: Sangli to Pune 
Ticket No: TQ2718565272 
Passenger: Ramkrishna Vhatkar (23, MALE)
PNR: TS210105142637563685YUTH/272417/Ichalkaranji-Pune 05:30 
Travels: Konduskar Travels Pvt. Ltd 

Departure: 06:40 AM Jan 6, 2021 
Seat Numbers: 22
Total fare paid: Rs.514.8 

Boarding point: Vishrambag Sangli 
Landmark: Sangli
Address: Vishrambag 
Boarding point contact: 02332331134-35 7030903673 

Konduskar Travels Pvt. Ltd Customer Care: 2316671111
-- 
 You can reschedule the ticket till 06 Jan 2021 01:30:00 AM
--

redBus Helpline:+919945600000
You'll be getting 100% refund on your ticket should the bus operator cancel the service. Else, normal cancellation policy of the bus operator will apply. 
Note: In view of recent developments, please go through these instructions to ensure your safe journey: ""https://s.redbus.com/nvml7n8""



Please show the QR code at the time of boarding for contactless check-in - https://s.redbus.com/vshizzv
"
invalid,"
U CAN GET ADMISSION IN ADITYA ENGG. COLLEGE FOR MTech  in SOFT ENGG/CAD/CAM/E&TC/
MECH.
GATE SCORE MUST BE POSITIVE
CONTACT:-7710976387/7499426042
"
invalid,"""#PocketEasyDays EXTENDED! Get 30%* OFF on 1st medicine order (FLAT 20%* OFF + 10%* PharmEasy cashback up to Rs.200). Code: PED30. *T&C
https://bit.ly/38UBRno"
invalid,"""Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP"""
invalid,"""Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP"""
invalid,"""Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP"""
invalid,"""Beware while dealing based on unsolicited tips through Whatsapp, telegram, SMS, calls, etc. and take an informed decision. Visit https://bit.ly/38A0nIP"""
invalid,"""Dear Customer, as a precautionary step to contain the incidence of Coronavirus outbreak, we have reduced staffing at our voice support centres. We encourage you to use the online self-serve https://www.goibibo.com/mysupport/trips/ for your query. We appreciate your understanding. Lets all follow social distancing and stay safe!"""
invalid,"""Dear Customer, for an effortless and faster resolution, we encourage you to use the online self-serve https://mmyt.biz/2UxAnJo for your query."""
invalid,"""M.E Admission 2019-20 at Institute Level in EXTC,IT and CMPN against CAP Vacancy.Fees : Rs 59,541/- Contact Immediately: 9323232781,9653693488,9665518788. Vidyalanakar Institute of Technology,Mumbai:Accredited A+ by NAAC"""
invalid,"""Sell your car from the comfort of your home at CARS24""
Get best price
Give a missed call at
9319283992
OR
https://bit.ly/3623nPB
Home INSPECTION Available"
invalid,"""Sell your car from the comfort of your home at CARS24""
Get best price
Give a missed call at
9319283992
OR
https://bit.ly/3623nPB
Home INSPECTION Available"
invalid,"""Sell your car from the comfort of your home at CARS24""
Get best price
Give a missed call at
9319283992
OR
https://bit.ly/3623nPB
Home INSPECTION Available"
invalid,"""Sell your car from the comfort of your home at CARS24""
Get best price
Give a missed call at
9319283992
OR
https://bit.ly/3623nPB
Home INSPECTION Available"
invalid,"""Share Facts on Drugs, Save Lives. Say No to Drugs & Yes to Life"" NCB, Mumbai"
invalid,"""Share Facts on Drugs, Save Lives. Say No to Drugs & Yes to Life"" NCB, Mumbai"
invalid,"""What size am I?"" ""What kind of style should I buy?""
Got these questions, Ramkrishna?
Explore size finder, Myntra Studio & more http://smsd.in/bfMBmscYz"
invalid,# 780726 is OTP to access your FirstCry.com account. OTP is valid for 5 min. Do not share your OTP with anyone. eE2Qyn946lP
invalid,"#1 Home Interior Design Solutions

End to End Latest Amazing Home Interiors.
Trusted by 1 Lakh+ Owners & Buyers.

Book Free Consultation: gpsh.in/tAADhVThS31"
invalid,"#1 Home Interior Design Solutions

End to End Latest Amazing Home Interiors.
Trusted by 1 Lakh+ Owners & Buyers.

Book Free Consultation: https://bit.ly/3lmbP2a"
invalid,"#1 Home Interior Design Solutions

End to End Latest Amazing Interiors @Housing

Trusted by 1Lac+ Owners & Buyers

Book Free Consultation: gpsh.in/O2eaqPfHPDo"
invalid,"#BreakingNews HIGHEST DISCOUNTS EVER are now live
Rs.75 1mgCash in your account
+FLAT 25% OFF + 5% 1mgCash on medicines & lab tests
+EXTRA Rs.200 off on health products
+EXTRA 20% off with Kotak Debit card & more*
Sale ends on 25th Sep
Don't miss, order klr.pw/UL3y8/z0YD2j
Tata 1mg"
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/NMSFPS
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 20% NMS SuperCash + Cashback on Netmeds. T&C* Shop now @ http://nms-rx.com/7OCTOFF
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 25% NMS SuperCash + Cashback on Netmeds. T&C* Shop now @ http://nms-rx.com/CHECKOUT
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 25% NMS SuperCash + Cashback on Netmeds. T&C* Shop now @ http://nms-rx.com/CHECKOUT
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 25% NMS SuperCash + Cashback on Netmeds. T&C* Shop now @ http://nms-rx.com/CHECKOUT
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 25% NMS SuperCash + Cashback on Netmeds. T&C* Shop now @ http://nms-rx.com/CHECKOUT
invalid,#ForgetFullPriceOffer: Use NMSFPS for 20% off on meds + 25% NMS SuperCash + Cashback on Netmeds. TCA. Shop now @ http://bit.ly/Mar3OFF
invalid,#ForYourFirstOrder - Use code FIRST100 and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/8SEPOFF
invalid,#ForYourFirstOrder - Use code FIRST100 and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/OFF15SEP
invalid,#ForYourFirstOrder - Use code FIRST100 and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/SEP1OFF
invalid,#ForYourFirstOrder - Use code FIRST100 and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/SEP22OFF
invalid,#ForYourFirstOrder - Use code NMSDEBUT and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/13OCTOFF
invalid,#ForYourFirstOrder - Use code NMSDEBUT and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/6OCTOFF
invalid,#ForYourFirstOrder - Use code NMSDEBUT and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/OFF20OCT
invalid,#ForYourFirstOrder - Use code NMSDEBUT and get 100% NMS SuperCash + flat 25% off on your first Netmeds order. No MOV. TCA. https://bit.ly/OFF27OCT
invalid,"#FreedomWeekSale: Discount, free shipping, cashback and whole lot of savings. Don't miss out. Head to Netmeds now! T&C https://nms-rx.com/junpt"
invalid,"#GoodHealthSale is live
Get 25% off on medicines +Rs75 1mgCash in your wallet
Upto 80% +5% off +5% 1mgCash on health products*
Explore klr.pw/uLA15/z0YD2j
1mg"
invalid,"#GoodHealthSale is live
Rs.75 1mgCash credited to your wallet+FLAT 25% OFF on medicines
Get 20% off with Kotak Cards & more*
Buy klr.pw/W6B8G/z0YD2j
Tata 1mg"
invalid,#GoodHwealthDay: Use NMSDEAL for 20% off on meds + 20% NMS SuperCash on Netmeds. T&C* Shop now @ http://nms-rx.com/NMSDEAL
invalid,#GoodHwealthDay: Use NMSDEAL for 20% off on meds + 20% NMS SuperCash on Netmeds. T&C* Shop now @ https://nms-rx.com/CHECKOUT
invalid,"#HighestDiscountsEver End Tomorrow
Use your Rs.75 1mgCash & get FLAT 25% OFF +5% 1mgCash on medicines, lab tests &more*
Order Now klr.pw/bxXD8/z0YD2j
Tata 1mg"
invalid,#IndiaKiPharmacy comes home! 20% off + 30% NMS SuperCash + Cashback + Free shipping. Code: MEDS50. MOV: Rs. 500 on Netmeds. TCA. http://bit.ly/Order_MEDS
invalid,#IndiaKiPharmacy comes home! 20% off + 30% NMS SuperCash + Cashback + Free shipping. Code: MEDS50. MOV: Rs. 500 on Netmeds. TCA. https://bit.ly/JUL7OFF
invalid,#IndiaKiPharmacy comes home! 20% off + 30% NMS SuperCash + Cashback + Free shipping. Code: MEDS50. MOV: Rs. 500 on Netmeds. TCA. https://bit.ly/JUN23OFF
invalid,"#JantaCurfew
Check your chances of getting Coronavirus. Also, monitor health of your family/friends. Take your test now:  https://fitclub.app/2403"
invalid,"#MondayMotivation
Last Monday of the year,Make it Cheesy!
Try 11-Inch Next Level Cheesy Pizzas from Ovenstory
Get 50%OFF
Use: PZ50
Bit.ly/ospizza
T&C"
invalid,"#MonthEndHealthSale ALERT!
Shop now & get WIN a Smartphone every 5 Minutes. Also get 22% Off on all Medicines.
Click: bit.ly/385fzgV. Call:9620096200 TCA."
invalid,#NetmedsFreedomFestivalDeal - Flat 25% off + 100% NMS SuperCash on your first order. Use code FIRST100. TCA. Shop @ https://bit.ly/OFF11AUG
invalid,#NetmedsKnockoutDay: Use KNOCKOUTDAY for 20% off on meds + 10% NMS Cash + 10% Amazon cashback on Netmeds. T&C* Shop now @ https://nms-rx.com/febrt
invalid,#Netmedsversary offers END TONIGHT! Use 5NMS for 20% off + 20% NMS SuperCash + 10% Amazon Pay cashback (Max. Rs.100). T&C* https://nms-rx.com/junrt
invalid,"#PaydaySale Ends Tomorrow
>Get 20% +5% 1mgCash on medicines
>Same-day delivery
>Upto 80% +EXTRA 5% +5% 1mgCash on health products*
Buy klr.pw/FnC26/z0YD2j
1mg"
invalid,"#PaydaySale Ends Tonight
>Get 20% +5% 1mgCash on medicines
>Same-day delivery
>Upto 80% +EXTRA 5% +5% 1mgCash on health products*
Buy klr.pw/FoC26/z0YD2j
1mg"
invalid,"#PocketEasyDays - Save Like Never Before! 30%* OFF on 1st meds order, use code PED30. Exclusive offers from Amazon & More! Order now! *T&C
https://bit.ly/38UBRno"
invalid,#RepublicDay with Pizza Hut & Parade! Enjoy our Funtastic 4 starting@Rs.499 4 Personal Pan Pizzas for you & your loved one! Order @ bit.ly/PH_PIz T&C apply.
invalid,"#SaleEndsIn4Hours
Use your Rs75 1mgCash now+Flat 30% off on medicines,lab test
+10%off on HDFC CreditCard*
Code 1MGRTCFGC
Explore klr.pw/GhodN/z0YD2j
Tata 1mg"
invalid,"#SaleEndsTomorrow
Get 20% off+ 5% 1mgCash on medicines
Same-day delivery
Upto 80%+ 5% off+10% 1mgCash on health products*
Explore klr.pw/dS8N9/z0YD2j
Tata 1mg"
invalid,"#SaleEndsTomorrow
Redeem your Rs.75 1mgCash+25% OFF on medicines, same-day delivery+10% off with HDFC Bank Credit Card &more*
Buy klr.pw/NGmeH/z0YD2j
Tata 1mg"
invalid,"#SaleEndsTomorrow
Use your Rs.75 1mgCash now + Flat 30% off on medicines,lab test
+10% off on HDFC CreditCard*
Code 1MGRTCFGC
Buy klr.pw/5ljIM/z0YD2j
Tata 1mg"
invalid,"#SaleEndsTonight
Redeem your Rs.75 1mgCash+25% OFF on medicines, same-day delivery+10% off with HDFC Bank Credit Card & more*
Buy klr.pw/wHIkH/z0YD2j
Tata 1mg"
invalid,#Savings&SafetyGuaranteed: Use NMSSSG for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/OFF40
invalid,"#Special26=Special Savings
Order now & get 26% OFF on your Medical Bills
#MonthEndHealthSale. Code: SPECIAL26
Click: bit.ly/3cd0Y6y. Call:9620096200 TCA"
invalid,#SuperWellnessdayOffer: Use NMSSWD for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#SuperWellnessdayOffer: Use NMSSWD for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#SuperWellnessdayOffer: Use NMSSWD for 20% off on meds + 20% NMS SuperCash + Cashback (up to Rs. 300) on Netmeds. T&C* Shop now @ https://nms-rx.com/junrt
invalid,#TransformYou Sale Is Now Live! Start Your Fitness Transformation With New OnePass Virtual Select At INR 999 Only. Use Code: TRANSFORM. https://rrj.nu/FEtnT16B 
invalid,"(Kartik) Amazon urgently recruiting for part-time jobs, you can earn 2000-10000 Rs every day, add Whatsapp: wa.me/918803518074"
invalid,"(Kartik) Amazon urgently recruiting for part-time jobs, you can earn 2000-10000 Rs every day, add Whatsapp: wa.me/918803518074"
invalid,"(Kartik) Amazon urgently recruiting for part-time jobs, you can earn 2000-10000 Rs every day, add Whatsapp: wa.me/919829244897"
invalid,"(Kartik) Amazon urgently recruiting for part-time jobs, you can earn 3000-10000 Rs every day, add Whatsapp: wa.me/918602433766"
invalid,"(Kartik) Amazon urgently recruiting for part-time jobs, you can earn 3000-10000 Rs every day, add Whatsapp: wa.me/919326480814"
invalid,* Member Exclusive * Levi's End of Season Preview Sale starts TODAY! Buy 2 Get 2 free on your favorite Levi's at the nearest store till Aug 11. *T&C
invalid,* Member Exclusive * Levi's End of Season Preview Sale starts TODAY! Buy 2 Get 2 free on your favorite Levi's at the nearest store till Aug 9. *T&C
invalid,"* Member Exclusive *
Levi's End of Season Preview Sale starts TODAY! Buy 2 Get 2 free on your favorite Levi's at the nearest store till 13 July. *T&C"
invalid,"** EXCLUSIVE **
The Levi's End of Season Sale Preview starts TODAY. Buy 2 & Get 2 Free till 10 Jan at exclusive Levi's stores. *T&C"
invalid,"** EXCLUSIVE **
The Levi's End of Season Sale Preview starts TODAY. Buy 2 & Get 2 Free till 10 Jan at exclusive Levi's stores. *T&C"
invalid,"**50%-70% Off + Extra 10% Off using Federal Bank Debit Card**
On Skybags, Wildcraft, Lavie..
From 25th-27th Sep. 

Shop Now >
http://fkrt.it/34GHteNNNN"
invalid,"**JUST LAUNCHED**
Hisense Intelligent Inverter ACs from Rs.26,999!
+ Extra Rs.2,000 OFF on 250 SuperCoins & more.

SHOP NOW >
http://fkrt.it/ONdHIoNNNN"
invalid,"**SAVE BIG with Deals Of The Day**
Up to 70% OFF on Fashion, Home Decor, Gadgets, Cookware & more! 

Stay Home & Shop from Flipkart:
http://fkrt.it/bBU1DcNNNN"
invalid,"**Super Cooling Offers on ACs Ends Tonight** 
Save Min Rs.15,000 OFF & avail No Cost EMI for up to 24 months.

SHOP NOW >
http://fkrt.it/X!6ZtoNNNN"
invalid,"**UP TO 80% OFF | Only for 24 Hours** 
Home & Kitchen Range, Headphones, Baby Care, Sport Shoes, Fashion...

Shop Now >
http://fkrt.it/RJ!9MvNNNN"
invalid,"*CONGRATS* 
You have UNLOCKED Win-a-Thon! Shop again this month & WIN 10 BONUS SuperCoins. No Minimum Order Value. 

Explore Now >
http://fkrt.it/L7z_GfuuuN"
invalid,"*LAST DAY of Super Cooling Days Sale*
ACs from Rs.16,499!
+ Up to Rs.2,000 OFF on HDFC Bank Credit Cards/EMI (T&C Apply)

SHOP NOW:
http://fkrt.it/0U7xtcNNNN"
invalid,"*Latest Launches from Rs.599*
Must-own Kitchen Appliances from Prestige, Wonderchef, GLEN, Nutribullet...

Shop at Flipkart Now:
http://fkrt.it/jtxB5zuuuN"
invalid,"*MIN 50% OFF* on Your Favourite Brands!
Puma, Sony, Adidas, Timex, Levi's, Philips, Nivea & more.

Stay Home & Shop from Flipkart NOW:
http://fkrt.it/6lBRVQNNNN"
invalid,"*SUNDAY SPECIAL DEALS* Upto 80% off: Adidas, Lee, Arrow, Asics, UCB..
Upto 50% off on Personal Care, Baby Care & more 
*Hurry* SHOP NOW: http://fkrt.it/6KYtLqNN"
invalid,"*The Grand Kitchen Sale | Exchange Offers*
FLAT Rs.800 OFF on Exchanging your Old Microwave & Water Purifier for NEW!

SHOP NOW >
http://fkrt.it/Y5AXYQNNNN"
invalid,"*The Grand Kitchen Sale | Super Saver Hours*
Exchange Offers, SuperCoin Discounts & more will be live Tonight!

Don't miss out!
http://fkrt.it/9EuPx_uuuN"
invalid,"*UP TO 60% OFF on New Launches*
Butterfly, Usha, Kent, IFB & other top brands of Home & Kitchen Appliances!

Shop on Flipkart now:
http://fkrt.it/Pnqy7WuuuN"
invalid,"*UP TO 90% OFF* on Mouse, Keyboards, Routers, USB Gadgets & more!
Best Sellers from HP, Dell, Logitech, McAfee...

SHOP NOW:
http://fkrt.it/oMn9onNN"
invalid,"????? ?????????? (??.??. ??????? ???, ??????) ????? ?? ??? ??? ??? ?????????? ?????? ???  6.95% ??????? ??????
??? 7499136668"
invalid,[#] 150757 is the OTP for accessing your Delhivery account - Delhivery
invalid,[#] 290142 is the OTP for accessing your Delhivery account - Delhivery
invalid,[#] 380689 is the OTP for accessing your Delhivery account - Delhivery
invalid,"[#] 445424 is your Flipkart verification code. Code valid for 10 minutes only, one time use. Happy Shopping! 
Df9YrqIZHWd"
invalid,[#] 992805 is the OTP for accessing your Delhivery account - Delhivery
invalid,[#] Use 0544 as your verification code on Myntra. The otp expires within 10 mins. 0pSLY7DMr7s - Team Myntra
invalid,[#] Use 2138 as your verification code on Myntra. The otp expires within 9 minutes 59 seconds. 0pSLY7DMr7s
invalid,[#] Use 2419 as your verification code on Myntra. The otp expires within 9 minutes 59 seconds. 0pSLY7DMr7s
invalid,[#] Use 3124 as your verification code on Myntra. The otp expires within 9 minutes 59 seconds. 0pSLY7DMr7s
invalid,[#] Use 3213 as your verification code on Myntra. The otp expires within 10 mins. 0pSLY7DMr7s - Team Myntra
invalid,[#] Use 3336 as your verification code on Myntra. 0pSLY7DMr7s
invalid,[#] Use 4732 as your verification code on Myntra. 0pSLY7DMr7s
invalid,[#] Use 5856 as your verification code on Myntra. The otp expires within 9 minutes 59 seconds. 0pSLY7DMr7s
invalid,[#] Use 6323 as your verification code on Myntra. The otp expires within 10 mins. 0pSLY7DMr7s - Team Myntra
invalid,[#] Use 6533 as your verification code on Myntra. 0pSLY7DMr7s
invalid,"[#] Your Flipkart verification OTP code is 169746 . Code valid for 10 minutes only, one time use. Please DO NOT share this OTP with anyone.
Df9YrqIZHWd"
invalid,"[#] Your Flipkart verification OTP code is 191734 . Code valid for 10 minutes only, one time use. Please DO NOT share this OTP with anyone.
Df9YrqIZHWd"
invalid,"[#] Your Flipkart verification OTP code is 531464 . Code valid for 10 minutes only, one time use. Please DO NOT share this OTP with anyone.
Df9YrqIZHWd"
invalid,"[#] Your Flipkart verification OTP code is 655215 . Code valid for 10 minutes only, one time use. Please DO NOT share this OTP with anyone.
Df9YrqIZHWd"
invalid,"[#] Your Flipkart verification OTP code is 871157 . Code valid for 10 minutes only, one time use. Please DO NOT share this OTP with anyone.
Df9YrqIZHWd"
invalid,"[#] Your Mobikwik verification OTP code is 643285 . Code valid for 10 minutes only. Please DO NOT share this OTP with anyone. (mbkrecharges.utility)
Df9YrqIZHWd"
invalid,"[#]Your Medlife login OTP is 097307 .By using the OTP, you agree to the terms and conditions on medlife.com. Message id: BN0hytsaWTf"
invalid,"[Account Registration]Security code:7338 ,expires in 30 minutes."
invalid,[Binance]Verification code: 113441. Make sure the domain in your address bar is 'binance.com' before proceeding to prevent phishing.
invalid,[Binance]Verification code: 652286. Make sure the domain in your address bar is 'binance.com' before proceeding to prevent phishing.
invalid,"[BNT] Dear Amazon urgently recruiting for part-time jobs, you can earn 1000-3000 Rs every day ,Click here to get yours: wa.me/918860894026"
invalid,"[BNT] Dear Amazon urgently recruiting for part-time jobs, you can earn 3000-7000 Rs every day ,Click here to get yours: wa.me/917022685705"
invalid,"[BNT] Dear Amazon urgently recruiting for part-time jobs, you can earn 3000-7000 Rs every day ,Click here to get yours: wa.me/918439127476"
invalid,"[BNT] Dear Amazon urgently recruiting for part-time jobs, you can earn 3000-7000 Rs every day ,Click here to get yours: wa.me/919554804628"
invalid,"[BNT] Dear Amazon urgently recruiting for part-time jobs, you can earn 3000-7003 Rs every day ,Click here to get yours: wa.me/917209766487"
invalid,[UPDATE]: You have successfully submitted your PAN details with us.We will validate these with NSDL and update within an hour.
invalid,"{
  ""message"": {
    ""generalPurposeCard"": {
      ""layout"": {
        ""cardOrientation"": ""VERTICAL""
      },
      ""content"": {
        ""title"": ""Buy 1, Get 4 FREE  Plus 5% instant discount on all bank cards - only on AJIO. HURRY! Bag your faves before it\u0027s too late."",
        ""media"": {
          ""mediaUrl"": ""https://rbm-ap.storage.googleapis.com/772271077212/kvxdj4tvl33QnLhO5s8qdnXH"",
          ""mediaContentType"": ""image/jpeg"",
          ""mediaFileSize"": 53109,
          ""height"": ""MEDIUM_HEIGHT"",
          ""contentDescription"": ""Buy_1_Get_4.jpg"",
          ""dimensions"": {
            ""width"": 1000,
            ""height"": 500
          }
        },
        ""suggestions"": [{
          ""action"": {
            ""displayText"": ""Shop Now"",
            ""postback"": {
              ""data"": ""Shop_1""
            },
            ""urlAction"": {
              ""openUrl"": {
                ""url"": ""https://www.ajio.com/s/Buy-1Get-4Free-0107-2021?utm_source\u003dpromo\u0026utm_medium\u003drcs\u0026utm_campaign\u003dRCS_d-14112021_VF_All_B1G4""
              }
            }
          }
        }]
      }
    }
  }
}"
invalid,"{
  ""message"": {
    ""generalPurposeCard"": {
      ""layout"": {
        ""cardOrientation"": ""VERTICAL""
      },
      ""content"": {
        ""title"": ""TIME FOR A TRIPLE TREAT! Under â‚¹499 + FREE DELIVERY* Plus 5% instant discount on all bank cards Don\u0027t believe us? Bag it to believe it. HURRY! Ends soon."",
        ""media"": {
          ""mediaUrl"": ""https://rbm-ap.storage.googleapis.com/772271077212/kw1qw7gimkPYnII7JUfcKeyU"",
          ""mediaContentType"": ""image/jpeg"",
          ""mediaFileSize"": 45848,
          ""height"": ""MEDIUM_HEIGHT"",
          ""contentDescription"": ""Under_499.jpg"",
          ""dimensions"": {
            ""width"": 1000,
            ""height"": 500
          }
        },
        ""suggestions"": [{
          ""action"": {
            ""displayText"": ""Shop Now"",
            ""postback"": {
              ""data"": ""Shop_3""
            },
            ""urlAction"": {
              ""openUrl"": {
                ""url"": ""https://www.ajio.com/s/under-rs-499-4516-47011?utm_source\u003dpromo\u0026utm_medium\u003dsms\u0026utm_campaign\u003dSMS-RCS_d-16112021_VF_All_Under499""
              }
            }
          }
        }]
      }
    }
  }
}"
